from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
70064,5104,1,,,,,,54977456-AlewifeDavis0,54977456-AlewifeDavis1
70064,5104,1,,,,,,54977457-AlewifeDavis0,54977457-AlewifeDavis1
70064,5104,1,,,,,,54977458-AlewifeDavis0,54977458-AlewifeDavis1
70064,5104,1,,,,,,54977459-AlewifeDavis0,54977459-AlewifeDavis1
70064,5104,1,,,,,,54977460-AlewifeDavis0,54977460-AlewifeDavis1
70064,5104,1,,,,,,54977461-AlewifeDavis0,54977461-AlewifeDavis1
70064,5104,1,,,,,,54977462-AlewifeDavis0,54977462-AlewifeDavis1
70064,5104,1,,,,,,54977463-AlewifeDavis0,54977463-AlewifeDavis1
70064,5104,1,,,,,,54977464-AlewifeDavis0,54977464-AlewifeDavis1
70064,5104,1,,,,,,54977465-AlewifeDavis0,54977465-AlewifeDavis1
70064,5104,1,,,,,,54977466-AlewifeDavis0,54977466-AlewifeDavis1
70064,5104,1,,,,,,54977467-AlewifeDavis0,54977467-AlewifeDavis1
70064,5104,1,,,,,,54977468-AlewifeDavis0,54977468-AlewifeDavis1
70064,5104,1,,,,,,54977469-AlewifeDavis0,54977469-AlewifeDavis1
70064,5104,1,,,,,,54977470-AlewifeDavis0,54977470-AlewifeDavis1
70064,5104,1,,,,,,54977471-AlewifeDavis0,54977471-AlewifeDavis1
70072,2231,1,,,,,,54978644-AlewifeKendall0,54978644-AlewifeKendall1
70072,2231,1,,,,,,54978647-AlewifeKendall0,54978647-AlewifeKendall1
70072,2231,1,,,,,,54978648-AlewifeKendall0,54978648-AlewifeKendall1
70072,2231,1,,,,,,54978649-AlewifeKendall0,54978649-AlewifeKendall1
70072,2231,1,,,,,,54978652-AlewifeKendall0,54978652-AlewifeKendall1
70072,2231,1,,,,,,54978655-AlewifeKendall0,54978655-AlewifeKendall1
70072,2231,1,,,,,,54978656-AlewifeKendall0,54978656-AlewifeKendall1
70072,2231,1,,,,,,54978658-AlewifeKendall0,54978658-AlewifeKendall1
70072,2231,1,,,,,,54978659-AlewifeKendall0,54978659-AlewifeKendall1
70072,2231,1,,,,,,54978660-AlewifeKendall0,54978660-AlewifeKendall1
70072,2231,1,,,,,,54978661-AlewifeKendall0,54978661-AlewifeKendall1
70072,2231,1,,,,,,54978664-AlewifeKendall0,54978664-AlewifeKendall1
70072,2231,1,,,,,,54978667-AlewifeKendall0,54978667-AlewifeKendall1
70072,2231,1,,,,,,54978668-AlewifeKendall0,54978668-AlewifeKendall1
70072,2231,1,,,,,,54978669-AlewifeKendall0,54978669-AlewifeKendall1
70072,2231,1,,,,,,54978670-AlewifeKendall0,54978670-AlewifeKendall1
70072,2231,1,,,,,,54978673-AlewifeKendall0,54978673-AlewifeKendall1
70072,2231,1,,,,,,54978677-AlewifeKendall0,54978677-AlewifeKendall1
70072,2231,1,,,,,,54978682-AlewifeKendall0,54978682-AlewifeKendall1
70072,2231,1,,,,,,54978685-AlewifeKendall0,54978685-AlewifeKendall1
70072,2231,1,,,,,,54978687-AlewifeKendall0,54978687-AlewifeKendall1
70072,2231,1,,,,,,54978688-AlewifeKendall0,54978688-AlewifeKendall1
70072,2231,1,,,,,,54978689-AlewifeKendall0,54978689-AlewifeKendall1
70072,2231,1,,,,,,54978690-AlewifeKendall0,54978690-AlewifeKendall1
70072,2231,1,,,,,,54978691-AlewifeKendall0,54978691-AlewifeKendall1
70072,2231,1,,,,,,54978695-AlewifeKendall0,54978695-AlewifeKendall1
70072,2231,1,,,,,,54978696-AlewifeKendall0,54978696-AlewifeKendall1
70072,2231,1,,,,,,54978698-AlewifeKendall0,54978698-AlewifeKendall1
70072,2231,1,,,,,,54978699-AlewifeKendall0,54978699-AlewifeKendall1
70072,2231,1,,,,,,54978701-AlewifeKendall0,54978701-AlewifeKendall1
70072,2231,1,,,,,,54978702-AlewifeKendall0,54978702-AlewifeKendall1
70072,2231,1,,,,,,54978704-AlewifeKendall0,54978704-AlewifeKendall1
70072,2231,1,,,,,,54978705-AlewifeKendall0,54978705-AlewifeKendall1
70072,2231,1,,,,,,54978707-AlewifeKendall0,54978707-AlewifeKendall1
70072,2231,1,,,,,,54978708-AlewifeKendall0,54978708-AlewifeKendall1
70072,2231,1,,,,,,54978710-AlewifeKendall0,54978710-AlewifeKendall1
70072,2231,1,,,,,,54978711-AlewifeKendall0,54978711-AlewifeKendall1
70072,2231,1,,,,,,54978713-AlewifeKendall0,54978713-AlewifeKendall1
70072,2231,1,,,,,,54978716-AlewifeKendall0,54978716-AlewifeKendall1
70072,2231,1,,,,,,54978717-AlewifeKendall0,54978717-AlewifeKendall1
70072,2231,1,,,,,,54978718-AlewifeKendall0,54978718-AlewifeKendall1
70072,2231,1,,,,,,54978720-AlewifeKendall0,54978720-AlewifeKendall1
70072,2231,1,,,,,,54978721-AlewifeKendall0,54978721-AlewifeKendall1
70072,2231,1,,,,,,54978723-AlewifeKendall0,54978723-AlewifeKendall1
70072,2231,1,,,,,,54978724-AlewifeKendall0,54978724-AlewifeKendall1
70072,2231,1,,,,,,54978725-AlewifeKendall0,54978725-AlewifeKendall1
70072,2231,1,,,,,,54978726-AlewifeKendall0,54978726-AlewifeKendall1
70072,2231,1,,,,,,54978727-AlewifeKendall0,54978727-AlewifeKendall1
70072,2231,1,,,,,,54978731-AlewifeKendall0,54978731-AlewifeKendall1
70072,2231,1,,,,,,54978734-AlewifeKendall0,54978734-AlewifeKendall1
70072,2231,1,,,,,,54978741-AlewifeKendall0,54978741-AlewifeKendall1
70072,2231,1,,,,,,54978744-AlewifeKendall0,54978744-AlewifeKendall1
70072,2231,1,,,,,,54978747-AlewifeKendall0,54978747-AlewifeKendall1
70072,2231,1,,,,,,54978748-AlewifeKendall0,54978748-AlewifeKendall1
70072,2231,1,,,,,,54978753-AlewifeKendall0,54978753-AlewifeKendall1
70072,2231,1,,,,,,54978755-AlewifeKendall0,54978755-AlewifeKendall1
70072,2231,1,,,,,,54978757-AlewifeKendall0,54978757-AlewifeKendall1
70072,2231,1,,,,,,54978759-AlewifeKendall0,54978759-AlewifeKendall1
70072,2231,1,,,,,,54978760-AlewifeKendall0,54978760-AlewifeKendall1
70072,2231,1,,,,,,54978761-AlewifeKendall0,54978761-AlewifeKendall1
70072,2231,1,,,,,,54978763-AlewifeKendall0,54978763-AlewifeKendall1
70072,2231,1,,,,,,54978764-AlewifeKendall0,54978764-AlewifeKendall1
70072,2231,1,,,,,,54978765-AlewifeKendall0,54978765-AlewifeKendall1
70072,2231,1,,,,,,54978766-AlewifeKendall0,54978766-AlewifeKendall1
70072,2231,1,,,,,,54978767-AlewifeKendall0,54978767-AlewifeKendall1
70072,2231,1,,,,,,54978770-AlewifeKendall0,54978770-AlewifeKendall1
70072,2231,1,,,,,,54978772-AlewifeKendall0,54978772-AlewifeKendall1
70072,2231,1,,,,,,54978775-AlewifeKendall0,54978775-AlewifeKendall1
70072,2231,1,,,,,,54978776-AlewifeKendall0,54978776-AlewifeKendall1
70072,2231,1,,,,,,54978778-AlewifeKendall0,54978778-AlewifeKendall1
70072,2231,1,,,,,,54978780-AlewifeKendall0,54978780-AlewifeKendall1
70072,2231,1,,,,,,54978781-AlewifeKendall0,54978781-AlewifeKendall1
70072,2231,1,,,,,,54978786-AlewifeKendall0,54978786-AlewifeKendall1
70072,2231,1,,,,,,54978787-AlewifeKendall0,54978787-AlewifeKendall1
70072,2231,1,,,,,,54978788-AlewifeKendall0,54978788-AlewifeKendall1
70072,2231,1,,,,,,54978789-AlewifeKendall0,54978789-AlewifeKendall1
70072,2231,1,,,,,,54978790-AlewifeKendall0,54978790-AlewifeKendall1
70072,2231,1,,,,,,54978791-AlewifeKendall0,54978791-AlewifeKendall1
70072,2231,1,,,,,,54978792-AlewifeKendall0,54978792-AlewifeKendall1
70072,2231,1,,,,,,54978793-AlewifeKendall0,54978793-AlewifeKendall1
70072,2231,1,,,,,,54978794-AlewifeKendall0,54978794-AlewifeKendall1
70072,2231,1,,,,,,54978795-AlewifeKendall0,54978795-AlewifeKendall1
70072,2231,1,,,,,,54978796-AlewifeKendall0,54978796-AlewifeKendall1
70072,2231,1,,,,,,54978797-AlewifeKendall0,54978797-AlewifeKendall1
70072,2231,1,,,,,,54978798-AlewifeKendall0,54978798-AlewifeKendall1
70072,2231,1,,,,,,54978799-AlewifeKendall0,54978799-AlewifeKendall1
70072,2231,1,,,,,,54978800-AlewifeKendall0,54978800-AlewifeKendall1
70072,2231,1,,,,,,54978801-AlewifeKendall0,54978801-AlewifeKendall1
70072,2231,1,,,,,,54978802-AlewifeKendall0,54978802-AlewifeKendall1
70072,2231,1,,,,,,54978803-AlewifeKendall0,54978803-AlewifeKendall1
70072,2231,1,,,,,,54978804-AlewifeKendall0,54978804-AlewifeKendall1
70072,2231,1,,,,,,54978805-AlewifeKendall0,54978805-AlewifeKendall1
70072,2231,1,,,,,,54978806-AlewifeKendall0,54978806-AlewifeKendall1
70072,2231,1,,,,,,54978807-AlewifeKendall0,54978807-AlewifeKendall1
70072,2231,1,,,,,,54978808-AlewifeKendall0,54978808-AlewifeKendall1
70072,2231,1,,,,,,54978809-AlewifeKendall0,54978809-AlewifeKendall1
70072,2231,1,,,,,,54978810-AlewifeKendall0,54978810-AlewifeKendall1
70072,2231,1,,,,,,54978811-AlewifeKendall0,54978811-AlewifeKendall1
70072,2231,1,,,,,,54978812-AlewifeKendall0,54978812-AlewifeKendall1
70072,2231,1,,,,,,54978813-AlewifeKendall0,54978813-AlewifeKendall1
70072,2231,1,,,,,,54978814-AlewifeKendall0,54978814-AlewifeKendall1
70072,2231,1,,,,,,54978815-AlewifeKendall0,54978815-AlewifeKendall1
70072,2231,1,,,,,,54978816-AlewifeKendall0,54978816-AlewifeKendall1
70072,2231,1,,,,,,54978817-AlewifeKendall0,54978817-AlewifeKendall1
70072,2231,1,,,,,,54978818-AlewifeKendall0,54978818-AlewifeKendall1
70072,2231,1,,,,,,54978819-AlewifeKendall0,54978819-AlewifeKendall1
70072,2231,1,,,,,,54978820-AlewifeKendall0,54978820-AlewifeKendall1
70072,2231,1,,,,,,54978821-AlewifeKendall0,54978821-AlewifeKendall1
70072,2231,1,,,,,,54978822-AlewifeKendall0,54978822-AlewifeKendall1
70072,2231,1,,,,,,54978823-AlewifeKendall0,54978823-AlewifeKendall1
70072,2231,1,,,,,,54978824-AlewifeKendall0,54978824-AlewifeKendall1
70072,2231,1,,,,,,54978825-AlewifeKendall0,54978825-AlewifeKendall1
70072,2231,1,,,,,,54978826-AlewifeKendall0,54978826-AlewifeKendall1
70072,2231,1,,,,,,54978827-AlewifeKendall0,54978827-AlewifeKendall1
70072,2231,1,,,,,,54978828-AlewifeKendall0,54978828-AlewifeKendall1
70072,2231,1,,,,,,54978829-AlewifeKendall0,54978829-AlewifeKendall1
70072,2231,1,,,,,,54978830-AlewifeKendall0,54978830-AlewifeKendall1
70072,2231,1,,,,,,54978831-AlewifeKendall0,54978831-AlewifeKendall1
70072,2231,1,,,,,,54978832-AlewifeKendall0,54978832-AlewifeKendall1
70072,2231,1,,,,,,54978833-AlewifeKendall0,54978833-AlewifeKendall1
70072,2231,1,,,,,,54978834-AlewifeKendall0,54978834-AlewifeKendall1
70072,2231,1,,,,,,54978835-AlewifeKendall0,54978835-AlewifeKendall1
70072,2231,1,,,,,,54978836-AlewifeKendall0,54978836-AlewifeKendall1
70072,2231,1,,,,,,54978837-AlewifeKendall0,54978837-AlewifeKendall1
70072,2231,1,,,,,,54978838-AlewifeKendall0,54978838-AlewifeKendall1
70072,2231,1,,,,,,54978839-AlewifeKendall0,54978839-AlewifeKendall1
70072,2231,1,,,,,,54978840-AlewifeKendall0,54978840-AlewifeKendall1
70072,2231,1,,,,,,54978841-AlewifeKendall0,54978841-AlewifeKendall1
70072,2231,1,,,,,,54978842-AlewifeKendall0,54978842-AlewifeKendall1
70072,2231,1,,,,,,54978843-AlewifeKendall0,54978843-AlewifeKendall1
70072,2231,1,,,,,,54978844-AlewifeKendall0,54978844-AlewifeKendall1
70072,2231,1,,,,,,54978845-AlewifeKendall0,54978845-AlewifeKendall1
70072,2231,1,,,,,,54978846-AlewifeKendall0,54978846-AlewifeKendall1
70072,2231,1,,,,,,54978847-AlewifeKendall0,54978847-AlewifeKendall1
70072,2231,1,,,,,,54978848-AlewifeKendall0,54978848-AlewifeKendall1
70072,2231,1,,,,,,54978849-AlewifeKendall0,54978849-AlewifeKendall1
70072,2231,1,,,,,,54978850-AlewifeKendall0,54978850-AlewifeKendall1
70072,2231,1,,,,,,54978851-AlewifeKendall0,54978851-AlewifeKendall1
70072,2231,1,,,,,,54978852-AlewifeKendall0,54978852-AlewifeKendall1
70072,2231,1,,,,,,54978853-AlewifeKendall0,54978853-AlewifeKendall1
70072,2231,1,,,,,,54978854-AlewifeKendall0,54978854-AlewifeKendall1
70072,2231,1,,,,,,54978855-AlewifeKendall0,54978855-AlewifeKendall1
70072,2231,1,,,,,,54978856-AlewifeKendall0,54978856-AlewifeKendall1
70072,2231,1,,,,,,54978857-AlewifeKendall0,54978857-AlewifeKendall1
70072,2231,1,,,,,,54978858-AlewifeKendall0,54978858-AlewifeKendall1
70072,2231,1,,,,,,54978988-AlewifeKendall0,54978988-AlewifeKendall1
70072,2231,1,,,,,,54978989-AlewifeKendall0,54978989-AlewifeKendall1
70072,2231,1,,,,,,54978990-AlewifeKendall0,54978990-AlewifeKendall1
70072,2231,1,,,,,,54978991-AlewifeKendall0,54978991-AlewifeKendall1
70072,2231,1,,,,,,54978992-AlewifeKendall0,54978992-AlewifeKendall1
70072,2231,1,,,,,,54978993-AlewifeKendall0,54978993-AlewifeKendall1
70072,2231,1,,,,,,54978994-AlewifeKendall0,54978994-AlewifeKendall1
70072,2231,1,,,,,,54978995-AlewifeKendall0,54978995-AlewifeKendall1
70072,2231,1,,,,,,54978996-AlewifeKendall0,54978996-AlewifeKendall1
70072,2231,1,,,,,,54978997-AlewifeKendall0,54978997-AlewifeKendall1
70072,2231,1,,,,,,54978998-AlewifeKendall0,54978998-AlewifeKendall1
70072,2231,1,,,,,,54978999-AlewifeKendall0,54978999-AlewifeKendall1
70072,2231,1,,,,,,54979000-AlewifeKendall0,54979000-AlewifeKendall1
70072,2231,1,,,,,,54979001-AlewifeKendall0,54979001-AlewifeKendall1
70072,2231,1,,,,,,54979002-AlewifeKendall0,54979002-AlewifeKendall1
70072,2231,1,,,,,,54979003-AlewifeKendall0,54979003-AlewifeKendall1
70072,2231,1,,,,,,54979004-AlewifeKendall0,54979004-AlewifeKendall1
70072,2231,1,,,,,,54979005-AlewifeKendall0,54979005-AlewifeKendall1
70072,2231,1,,,,,,54979006-AlewifeKendall0,54979006-AlewifeKendall1
70072,2231,1,,,,,,54979007-AlewifeKendall0,54979007-AlewifeKendall1
70072,2231,1,,,,,,54979008-AlewifeKendall0,54979008-AlewifeKendall1
70072,2231,1,,,,,,54979009-AlewifeKendall0,54979009-AlewifeKendall1
70072,2231,1,,,,,,54979010-AlewifeKendall0,54979010-AlewifeKendall1
70072,2231,1,,,,,,54979011-AlewifeKendall0,54979011-AlewifeKendall1
70072,2231,1,,,,,,54979012-AlewifeKendall0,54979012-AlewifeKendall1
70072,2231,1,,,,,,54979013-AlewifeKendall0,54979013-AlewifeKendall1
70072,2231,1,,,,,,54979014-AlewifeKendall0,54979014-AlewifeKendall1
70072,2231,1,,,,,,54979015-AlewifeKendall0,54979015-AlewifeKendall1
70072,2231,1,,,,,,54979016-AlewifeKendall0,54979016-AlewifeKendall1
70072,2231,1,,,,,,54979017-AlewifeKendall0,54979017-AlewifeKendall1
70072,2231,1,,,,,,54979018-AlewifeKendall0,54979018-AlewifeKendall1
70072,2231,1,,,,,,54979019-AlewifeKendall0,54979019-AlewifeKendall1
70072,2231,1,,,,,,54979020-AlewifeKendall0,54979020-AlewifeKendall1
70072,2231,1,,,,,,54979021-AlewifeKendall0,54979021-AlewifeKendall1
70072,2231,1,,,,,,54979022-AlewifeKendall0,54979022-AlewifeKendall1
70072,2231,1,,,,,,54979023-AlewifeKendall0,54979023-AlewifeKendall1
70072,2231,1,,,,,,54979024-AlewifeKendall0,54979024-AlewifeKendall1
70072,2231,1,,,,,,54979025-AlewifeKendall0,54979025-AlewifeKendall1
70072,2231,1,,,,,,54979026-AlewifeKendall0,54979026-AlewifeKendall1
70072,2231,1,,,,,,54979027-AlewifeKendall0,54979027-AlewifeKendall1
70072,2231,1,,,,,,54979028-AlewifeKendall0,54979028-AlewifeKendall1
70072,2231,1,,,,,,54979029-AlewifeKendall0,54979029-AlewifeKendall1
70072,2231,1,,,,,,54979030-AlewifeKendall0,54979030-AlewifeKendall1
70072,2231,1,,,,,,54979031-AlewifeKendall0,54979031-AlewifeKendall1
70072,2231,1,,,,,,54979032-AlewifeKendall0,54979032-AlewifeKendall1
70072,2231,1,,,,,,54979033-AlewifeKendall0,54979033-AlewifeKendall1
70072,2231,1,,,,,,54979034-AlewifeKendall0,54979034-AlewifeKendall1
70072,2231,1,,,,,,54979035-AlewifeKendall0,54979035-AlewifeKendall1
70072,2231,1,,,,,,54979036-AlewifeKendall0,54979036-AlewifeKendall1
70072,2231,1,,,,,,54979037-AlewifeKendall0,54979037-AlewifeKendall1
70072,2231,1,,,,,,54979038-AlewifeKendall0,54979038-AlewifeKendall1
70072,2231,1,,,,,,54979039-AlewifeKendall0,54979039-AlewifeKendall1
70072,2231,1,,,,,,54979040-AlewifeKendall0,54979040-AlewifeKendall1
70072,2231,1,,,,,,54979041-AlewifeKendall0,54979041-AlewifeKendall1
70072,2231,1,,,,,,54979042-AlewifeKendall0,54979042-AlewifeKendall1
70072,2231,1,,,,,,54979043-AlewifeKendall0,54979043-AlewifeKendall1
70072,2231,1,,,,,,54979044-AlewifeKendall0,54979044-AlewifeKendall1
70072,2231,1,,,,,,54979045-AlewifeKendall0,54979045-AlewifeKendall1
70072,2231,1,,,,,,54979046-AlewifeKendall0,54979046-AlewifeKendall1
70072,2231,1,,,,,,54979047-AlewifeKendall0,54979047-AlewifeKendall1
70072,2231,1,,,,,,54979048-AlewifeKendall0,54979048-AlewifeKendall1
70072,2231,1,,,,,,54979049-AlewifeKendall0,54979049-AlewifeKendall1
70072,2231,1,,,,,,54979050-AlewifeKendall0,54979050-AlewifeKendall1
70072,2231,1,,,,,,54979051-AlewifeKendall0,54979051-AlewifeKendall1
70072,2231,1,,,,,,54979052-AlewifeKendall0,54979052-AlewifeKendall1
70072,2231,1,,,,,,54979053-AlewifeKendall0,54979053-AlewifeKendall1
70072,2231,1,,,,,,54979054-AlewifeKendall0,54979054-AlewifeKendall1
70072,2231,1,,,,,,54979055-AlewifeKendall0,54979055-AlewifeKendall1
70072,2231,1,,,,,,54979056-AlewifeKendall0,54979056-AlewifeKendall1
70072,2231,1,,,,,,54979057-AlewifeKendall0,54979057-AlewifeKendall1
70072,2231,1,,,,,,54979125-AlewifeKendall0,54979125-AlewifeKendall1
70072,2231,1,,,,,,54979126-AlewifeKendall0,54979126-AlewifeKendall1
70072,2231,1,,,,,,54979127-AlewifeKendall0,54979127-AlewifeKendall1
70072,2231,1,,,,,,54979128-AlewifeKendall0,54979128-AlewifeKendall1
70072,2231,1,,,,,,54979129-AlewifeKendall0,54979129-AlewifeKendall1
70072,2231,1,,,,,,54979130-AlewifeKendall0,54979130-AlewifeKendall1
70072,2231,1,,,,,,54979131-AlewifeKendall0,54979131-AlewifeKendall1
70072,2231,1,,,,,,54979132-AlewifeKendall0,54979132-AlewifeKendall1
70072,2231,1,,,,,,54979133-AlewifeKendall0,54979133-AlewifeKendall1
70072,2231,1,,,,,,54979134-AlewifeKendall0,54979134-AlewifeKendall1
70072,2231,1,,,,,,54979135-AlewifeKendall0,54979135-AlewifeKendall1
70072,2231,1,,,,,,54979136-AlewifeKendall0,54979136-AlewifeKendall1
70072,2231,1,,,,,,54979137-AlewifeKendall0,54979137-AlewifeKendall1
70072,2231,1,,,,,,54979138-AlewifeKendall0,54979138-AlewifeKendall1
70072,2231,1,,,,,,54979139-AlewifeKendall0,54979139-AlewifeKendall1
70072,2231,1,,,,,,54979140-AlewifeKendall0,54979140-AlewifeKendall1
70072,2231,1,,,,,,54979141-AlewifeKendall0,54979141-AlewifeKendall1
70072,2231,1,,,,,,54979142-AlewifeKendall0,54979142-AlewifeKendall1
70072,2231,1,,,,,,54979143-AlewifeKendall0,54979143-AlewifeKendall1
70072,2231,1,,,,,,54979144-AlewifeKendall0,54979144-AlewifeKendall1
70072,2231,1,,,,,,54979145-AlewifeKendall0,54979145-AlewifeKendall1
70072,2231,1,,,,,,54979146-AlewifeKendall0,54979146-AlewifeKendall1
70072,2231,1,,,,,,54979147-AlewifeKendall0,54979147-AlewifeKendall1
70072,2231,1,,,,,,54979148-AlewifeKendall0,54979148-AlewifeKendall1
70072,2231,1,,,,,,54979149-AlewifeKendall0,54979149-AlewifeKendall1
70072,2231,1,,,,,,54979150-AlewifeKendall0,54979150-AlewifeKendall1
70072,2231,1,,,,,,54979151-AlewifeKendall0,54979151-AlewifeKendall1
70072,2231,1,,,,,,54979152-AlewifeKendall0,54979152-AlewifeKendall1
70072,2231,1,,,,,,54979153-AlewifeKendall0,54979153-AlewifeKendall1
70072,2231,1,,,,,,54979154-AlewifeKendall0,54979154-AlewifeKendall1
70072,2231,1,,,,,,54979155-AlewifeKendall0,54979155-AlewifeKendall1
70072,2231,1,,,,,,54979156-AlewifeKendall0,54979156-AlewifeKendall1
70072,2231,1,,,,,,54979157-AlewifeKendall0,54979157-AlewifeKendall1
70072,2231,1,,,,,,54979158-AlewifeKendall0,54979158-AlewifeKendall1
70072,2231,1,,,,,,54979159-AlewifeKendall0,54979159-AlewifeKendall1
70072,2231,1,,,,,,54979160-AlewifeKendall0,54979160-AlewifeKendall1
70072,2231,1,,,,,,54979161-AlewifeKendall0,54979161-AlewifeKendall1
70072,2231,1,,,,,,54979162-AlewifeKendall0,54979162-AlewifeKendall1
70072,2231,1,,,,,,54979163-AlewifeKendall0,54979163-AlewifeKendall1
70072,2231,1,,,,,,54979164-AlewifeKendall0,54979164-AlewifeKendall1
70072,2231,1,,,,,,54979165-AlewifeKendall0,54979165-AlewifeKendall1
70072,2231,1,,,,,,54979166-AlewifeKendall0,54979166-AlewifeKendall1
70072,2231,1,,,,,,54979167-AlewifeKendall0,54979167-AlewifeKendall1
70072,2231,1,,,,,,54979168-AlewifeKendall0,54979168-AlewifeKendall1
70072,2231,1,,,,,,54979169-AlewifeKendall0,54979169-AlewifeKendall1
70072,2231,1,,,,,,54979170-AlewifeKendall0,54979170-AlewifeKendall1
70072,2231,1,,,,,,54979171-AlewifeKendall0,54979171-AlewifeKendall1
70072,2231,1,,,,,,54979172-AlewifeKendall0,54979172-AlewifeKendall1
70072,2231,1,,,,,,54979173-AlewifeKendall0,54979173-AlewifeKendall1
70072,2231,1,,,,,,54979174-AlewifeKendall0,54979174-AlewifeKendall1
70072,2231,1,,,,,,54979175-AlewifeKendall0,54979175-AlewifeKendall1
70072,2231,1,,,,,,54979176-AlewifeKendall0,54979176-AlewifeKendall1
70072,2231,1,,,,,,54979177-AlewifeKendall0,54979177-AlewifeKendall1
70072,2231,1,,,,,,54979178-AlewifeKendall0,54979178-AlewifeKendall1
70072,2231,1,,,,,,54979179-AlewifeKendall0,54979179-AlewifeKendall1
70072,2231,1,,,,,,54979180-AlewifeKendall0,54979180-AlewifeKendall1
70072,2231,1,,,,,,54979181-AlewifeKendall0,54979181-AlewifeKendall1
70072,2231,1,,,,,,54979182-AlewifeKendall0,54979182-AlewifeKendall1
70072,2231,1,,,,,,54979183-AlewifeKendall0,54979183-AlewifeKendall1
70072,2231,1,,,,,,54979184-AlewifeKendall0,54979184-AlewifeKendall1
70072,2231,1,,,,,,54979185-AlewifeKendall0,54979185-AlewifeKendall1
70072,2231,1,,,,,,54979186-AlewifeKendall0,54979186-AlewifeKendall1
70072,2231,1,,,,,,54979187-AlewifeKendall0,54979187-AlewifeKendall1
70072,2231,1,,,,,,54979188-AlewifeKendall0,54979188-AlewifeKendall1
70072,2231,1,,,,,,54979189-AlewifeKendall0,54979189-AlewifeKendall1
70072,2231,1,,,,,,54979190-AlewifeKendall0,54979190-AlewifeKendall1
70072,2231,1,,,,,,54979191-AlewifeKendall0,54979191-AlewifeKendall1
70072,2231,1,,,,,,54979192-AlewifeKendall0,54979192-AlewifeKendall1
70072,2231,1,,,,,,54979193-AlewifeKendall0,54979193-AlewifeKendall1
70201,4510,1,,,,,,54544670-GovNorthShuttle0,54544670-GovNorthShuttle1
70201,4510,1,,,,,,54544646-GovNorthShuttle0,54544646-GovNorthShuttle1
70201,4510,1,,,,,,54544639-GovNorthShuttle0,54544639-GovNorthShuttle1
70201,4510,1,,,,,,54544847-GovNorthShuttle0,54544847-GovNorthShuttle1
70201,4510,1,,,,,,54544851-GovNorthShuttle0,54544851-GovNorthShuttle1
70201,4510,1,,,,,,54544852-GovNorthShuttle0,54544852-GovNorthShuttle1
70201,4510,1,,,,,,54544853-GovNorthShuttle0,54544853-GovNorthShuttle1
70201,4510,1,,,,,,54544854-GovNorthShuttle0,54544854-GovNorthShuttle1
70201,4510,1,,,,,,54544855-GovNorthShuttle0,54544855-GovNorthShuttle1
70201,4510,1,,,,,,54544856-GovNorthShuttle0,54544856-GovNorthShuttle1
70201,4510,1,,,,,,54544857-GovNorthShuttle0,54544857-GovNorthShuttle1
70201,4510,1,,,,,,54544858-GovNorthShuttle0,54544858-GovNorthShuttle1
70201,4510,1,,,,,,54544859-GovNorthShuttle0,54544859-GovNorthShuttle1
70201,4510,1,,,,,,54544860-GovNorthShuttle0,54544860-GovNorthShuttle1
70201,4510,1,,,,,,54544861-GovNorthShuttle0,54544861-GovNorthShuttle1
70201,4510,1,,,,,,54544862-GovNorthShuttle0,54544862-GovNorthShuttle1
70201,4510,1,,,,,,54544863-GovNorthShuttle0,54544863-GovNorthShuttle1
70201,4510,1,,,,,,54544864-GovNorthShuttle0,54544864-GovNorthShuttle1
70201,4510,1,,,,,,54544865-GovNorthShuttle0,54544865-GovNorthShuttle1
70201,4510,1,,,,,,54544866-GovNorthShuttle0,54544866-GovNorthShuttle1
70201,4510,1,,,,,,54544867-GovNorthShuttle0,54544867-GovNorthShuttle1
70201,4510,1,,,,,,54544868-GovNorthShuttle0,54544868-GovNorthShuttle1
70201,4510,1,,,,,,54544869-GovNorthShuttle0,54544869-GovNorthShuttle1
70201,4510,1,,,,,,54544870-GovNorthShuttle0,54544870-GovNorthShuttle1
70201,4510,1,,,,,,54544871-GovNorthShuttle0,54544871-GovNorthShuttle1
70201,4510,1,,,,,,54544872-GovNorthShuttle0,54544872-GovNorthShuttle1
70201,4510,1,,,,,,54544873-GovNorthShuttle0,54544873-GovNorthShuttle1
70201,4510,1,,,,,,54544874-GovNorthShuttle0,54544874-GovNorthShuttle1
70201,4510,1,,,,,,54544875-GovNorthShuttle0,54544875-GovNorthShuttle1
70201,4510,1,,,,,,54544876-GovNorthShuttle0,54544876-GovNorthShuttle1
70201,4510,1,,,,,,54544877-GovNorthShuttle0,54544877-GovNorthShuttle1
70201,4510,1,,,,,,54544878-GovNorthShuttle0,54544878-GovNorthShuttle1
70201,4510,1,,,,,,54544879-GovNorthShuttle0,54544879-GovNorthShuttle1
70201,4510,1,,,,,,54544880-GovNorthShuttle0,54544880-GovNorthShuttle1
70201,4510,1,,,,,,54544909-GovNorthShuttle0,54544909-GovNorthShuttle1
70201,4510,1,,,,,,54544910-GovNorthShuttle0,54544910-GovNorthShuttle1
70201,4510,1,,,,,,54544911-GovNorthShuttle0,54544911-GovNorthShuttle1
